run_id,run_name,group,state,task_idx,env,actor_mode,critic_mode,seed,env_name,use_task_id,adapt_heads_only,encoder_from_base,k_max,k_sample_k,intra_eval_previous_tasks,dyn_aux_weight,phi_task_width,phi_task_depth,created_at,evaluator_success_rate_summary,evaluator_mean_return_summary
db8bofry,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,persistent,persistent,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:30:57Z,1.0,39.4
zmdvwkrr,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,cka,cka,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:51:22Z,0.7,18.0
e8i6syig,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,reset,cka,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:51:24Z,0.8,51.5
zlcdkrz5,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,reset,cka,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:51:32Z,0.3,3.9
hg6rpwsr,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,reset,cka,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:52:38Z,0.5,8.1
oas4tb35,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,reset,reset,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:53:55Z,1.0,42.5
bypuj3zn,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,cka,cka,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:54:14Z,0.2,4.2
hz07pxrh,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,reset,reset,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:54:54Z,0.3,2.6
l0j69sc5,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,cka,cka,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:55:11Z,0.5,15.9
1teqthtc,task1_sawyer_push_wall_s98,for_real,finished,1,sawyer_push_wall,reset,persistent,98,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:55:26Z,0.1,2.1
0e2vkgst,task1_sawyer_push_wall_s97,for_real,finished,1,sawyer_push_wall,reset,persistent,97,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:55:33Z,0.8,41.4
x9r284hp,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,reset,reset,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:55:43Z,0.0,0.0
c677tce5,task1_sawyer_push_wall_s99,for_real,finished,1,sawyer_push_wall,reset,persistent,99,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-20T23:57:05Z,1.0,44.8
imb8ohqg,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,persistent,persistent,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:01:37Z,0.6,13.7
chz9po1y,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,persistent,persistent,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:01:47Z,0.6,33.8
b07x9dd5,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,persistent,cka,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:02:08Z,0.6,39.2
s2ab6ph4,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,persistent,cka,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:02:10Z,0.7,36.2
55h2le3l,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,reset,reset,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:03:25Z,0.5,22.2
tfjk6l2u,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,reset,reset,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:03:27Z,1.0,61.3
vvzkc05d,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,reset,persistent,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:03:54Z,0.7,21.9
wubf8khg,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,reset,persistent,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:03:54Z,0.2,3.3
m6i4oioo,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,reset,cka,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:06:24Z,0.8,59.0
p0obmgy4,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,reset,cka,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:06:35Z,0.4,8.9
3c4tvmk8,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,cka,cka,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:07:00Z,0.3,10.1
7nn9pf00,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,cka,cka,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:07:29Z,1.0,56.5
z92b5q13,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,cka,persistent,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:07:58Z,0.4,19.7
nqtjvdpv,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,cka,persistent,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:08:44Z,0.3,3.9
5d54bld8,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,persistent,reset,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:12:24Z,0.8,50.3
tntukf13,task1_sawyer_push_wall_s100,for_real,finished,1,sawyer_push_wall,cka,reset,100,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:13:22Z,1.0,49.5
j1gy6f87,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,persistent,reset,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:13:32Z,0.4,8.8
hvmzjqw9,task1_sawyer_push_wall_s101,for_real,finished,1,sawyer_push_wall,cka,reset,101,sawyer_push_wall,False,True,False,10,0,False,,,,2026-04-21T01:14:28Z,0.7,36.0
ir02dmvb,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,persistent,reset,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:11:26Z,0.7,41.3
5uxleo67,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,persistent,reset,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:11:27Z,0.4,17.0
tfz0ok75,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,persistent,reset,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:11:35Z,0.4,20.5
f2tpr0zu,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,persistent,cka,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:11:58Z,0.1,2.9
ue69fjd0,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,persistent,cka,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:12:27Z,0.4,23.1
sg67qnox,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,persistent,cka,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:12:49Z,0.3,15.0
dbzw9b5m,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,persistent,persistent,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:23:04Z,0.3,14.5
4hegr3kc,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,persistent,persistent,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:23:07Z,0.4,18.9
1kiu95jp,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,persistent,persistent,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:23:14Z,0.6,20.9
fhyv3tfs,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,reset,cka,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:52:33Z,0.2,10.2
rm88adoa,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,reset,cka,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:52:37Z,0.5,24.0
39iv2aq8,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,reset,cka,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:54:20Z,0.3,20.1
rfff8yj4,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,reset,reset,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:57:09Z,0.2,6.4
ig77xhoh,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,reset,reset,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:57:39Z,0.5,25.2
hjq3aqwd,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,reset,reset,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T03:58:06Z,0.4,17.6
1xt98hbf,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,reset,persistent,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T04:02:46Z,0.4,22.3
thtkq3f9,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,reset,persistent,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T04:04:07Z,0.0,0.0
pll23c30,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,reset,persistent,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T04:07:04Z,0.4,25.1
votds1q2,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,persistent,persistent,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:16:37Z,0.4,21.7
00v8a3kk,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,persistent,persistent,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:17:28Z,0.2,16.1
em97icqm,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,reset,persistent,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:17:31Z,0.1,6.7
1o0k1cpq,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,reset,persistent,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:17:35Z,0.8,42.5
su8wrjte,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,reset,reset,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:17:47Z,0.7,41.9
zjwqha2f,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,reset,reset,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:18:10Z,0.3,18.9
446sswwh,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,persistent,cka,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:18:31Z,0.3,14.6
j0a6m327,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,persistent,cka,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:18:34Z,0.5,21.4
f45i18pq,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,reset,cka,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:25:27Z,0.7,29.5
doxw0j0g,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,reset,cka,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:25:32Z,0.7,41.3
2bcn3l9c,task2_sawyer_faucet_close_s100,for_real,finished,2,sawyer_faucet_close,persistent,reset,100,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:37:53Z,0.6,37.8
mvn6yxl7,task2_sawyer_faucet_close_s101,for_real,finished,2,sawyer_faucet_close,persistent,reset,101,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:38:25Z,0.5,28.1
plrkul0z,task2_sawyer_faucet_close_s99,for_real,finished,2,sawyer_faucet_close,cka,persistent,99,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:56:02Z,0.4,16.1
cw0mdjt2,task2_sawyer_faucet_close_s98,for_real,finished,2,sawyer_faucet_close,cka,persistent,98,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:56:07Z,0.5,15.7
4ozg26u5,task2_sawyer_faucet_close_s97,for_real,finished,2,sawyer_faucet_close,cka,persistent,97,sawyer_faucet_close,False,True,False,10,0,False,,,,2026-04-21T06:56:10Z,0.6,20.6
078geply,task3_sawyer_push_back_s97,for_real,finished,3,sawyer_push_back,persistent,reset,97,sawyer_push_back,False,True,False,10,0,False,,,,2026-04-21T07:13:13Z,0.0,0.0
