_step,learner/env_steps,learner/decomp/shared_score_fraction,learner/decomp/scaled_shared_to_task_norm,learner/decomp/shared_task_cosine,learner/decomp/shared_goal_score_abs,learner/decomp/task_goal_score_abs,learner/decomp/shared_norm,learner/decomp/task_norm,learner/categorical_accuracy,learner/binary_accuracy,learner/decomp/L_dyn,learner/actor_loss,learner/entropy_mean,run_id,seed,alpha
175050.0,160800,0.0,0.0,0.24983751773834229,0.0,1.0045862197875977,8.322578430175781,18.032264709472656,0.91204833984375,0.9976274967193604,4.6933870180509984e-05,85.21967315673828,-5.161932945251465,z8ajsuvz,6,0.0
185250.0,170850,0.0,0.0,0.23839005827903748,0.0,0.8779582977294922,8.141572952270508,12.9152250289917,0.9124755859375,0.9977138042449951,4.470121712074615e-05,49.85710144042969,-8.012054443359375,z8ajsuvz,6,0.0
195900.0,180900,0.0,0.0,0.2496868222951889,0.0,0.9038487672805786,8.067008018493652,17.667213439941406,0.9251708984375,0.9977362155914307,4.73171858175192e-05,72.71146392822266,-5.284521102905273,z8ajsuvz,6,0.0
207150.0,190950,0.0,0.0,0.25586265325546265,0.0,1.0892364978790283,7.947227478027344,17.1949405670166,0.91534423828125,0.9977006912231445,4.604908463079482e-05,88.63626098632812,-4.979597091674805,z8ajsuvz,6,0.0
216601.0,201000,0.0,0.0,0.2506292462348938,0.0,0.9036473631858826,8.021577835083008,15.478263854980469,0.9324951171875,0.9977915287017822,3.5950273741036654e-05,63.35444641113281,-5.78046989440918,z8ajsuvz,6,0.0
226800.0,211050,0.0,0.0,0.27565068006515503,0.0,1.0278856754302979,7.838446617126465,17.693552017211914,0.9351806640625,0.9977869987487793,3.7946832890156657e-05,96.05738830566406,-4.1025543212890625,z8ajsuvz,6,0.0
236400.0,221100,0.0,0.0,0.2523190975189209,0.0,0.8722633123397827,7.89426326751709,11.45785140991211,0.921630859375,0.9977200031280518,3.3752025046851486e-05,42.322235107421875,-12.007034301757812,z8ajsuvz,6,0.0
245700.0,231150,0.0,0.0,0.2549983859062195,0.0,0.9274061918258667,7.708850383758545,17.985157012939453,0.93902587890625,0.997809648513794,3.673339233500883e-05,99.55958557128906,-5.8961896896362305,z8ajsuvz,6,0.0
256650.0,241200,0.0,0.0,0.2754184305667877,0.0,0.906391978263855,7.76814603805542,17.66036033630371,0.92413330078125,0.997736930847168,4.014209844172001e-05,90.06368255615234,-4.602514266967773,z8ajsuvz,6,0.0
267151.0,251250,0.0,0.0,0.25802797079086304,0.0,0.9659351110458374,7.674990653991699,16.13811492919922,0.9449462890625,0.997830867767334,4.061974323121831e-05,94.41513061523438,-8.403573989868164,z8ajsuvz,6,0.0
276900.0,261300,0.0,0.0,0.25799989700317383,0.0,0.917201042175293,7.567934989929199,18.000347137451172,0.958984375,0.9978761672973633,3.8276582927210256e-05,88.01139068603516,-6.788189888000488,z8ajsuvz,6,0.0
287850.0,271350,0.0,0.0,0.26008471846580505,0.0,1.003074049949646,7.487640380859375,16.95203399658203,0.94219970703125,0.9978132247924805,3.699057560879737e-05,103.60521697998047,-6.893036365509033,z8ajsuvz,6,0.0
296100.0,281400,0.0,0.0,0.23342004418373108,0.0,0.9232909083366394,7.5021257400512695,11.110522270202637,0.92645263671875,0.9977655410766602,3.127178206341341e-05,38.09221267700195,-10.371458053588867,z8ajsuvz,6,0.0
306600.0,291450,0.0,0.0,0.25981205701828003,0.0,0.828180193901062,7.5065155029296875,14.751426696777344,0.9439697265625,0.9978456497192383,3.594801819417626e-05,56.56796646118164,-12.45931339263916,z8ajsuvz,6,0.0
318000.0,301500,0.0,0.0,0.25141990184783936,0.0,0.8424814343452454,7.5002665519714355,16.189571380615234,0.94708251953125,0.9978587627410889,3.3308348065475e-05,82.96336364746094,-8.356319427490234,z8ajsuvz,6,0.0
326250.0,311550,0.0,0.0,0.26637884974479675,0.0,0.9821028709411621,7.391975402832031,18.581966400146484,0.9547119140625,0.9978809356689453,3.367726458236575e-05,106.15861511230469,-6.2540388107299805,z8ajsuvz,6,0.0
336600.0,321600,0.0,0.0,0.25275206565856934,0.0,0.8257894515991211,7.381927490234375,14.443157196044922,0.9737548828125,0.9979887008666992,2.998563832079526e-05,60.83415222167969,-11.657752990722656,z8ajsuvz,6,0.0
347700.0,331650,0.0,0.0,0.27001872658729553,0.0,0.9916861057281494,7.2486090660095215,16.374950408935547,0.94866943359375,0.9978461265563965,3.657261186162941e-05,95.30810546875,-9.408347129821777,z8ajsuvz,6,0.0
357450.0,341700,0.0,0.0,0.2527511715888977,0.0,0.8347165584564209,7.262051105499268,17.381717681884766,0.9495849609375,0.9978337287902832,3.414541424717754e-05,97.31271362304688,-8.520895004272461,z8ajsuvz,6,0.0
367201.0,351750,0.0,0.0,0.24299275875091553,0.0,0.8593161106109619,7.292048454284668,16.238161087036133,0.95281982421875,0.9978675842285156,2.929762013081927e-05,95.85969543457031,-5.63451623916626,z8ajsuvz,6,0.0
376650.0,361800,0.0,0.0,0.24723535776138306,0.0,0.8064283132553101,7.270919322967529,17.723949432373047,0.97113037109375,0.9979805946350098,3.163767541991547e-05,96.11182403564453,-4.425144195556641,z8ajsuvz,6,0.0
387300.0,371850,0.0,0.0,0.2489096224308014,0.0,0.9467096924781799,7.1665167808532715,16.138559341430664,0.96026611328125,0.9978904724121094,2.9181626814533956e-05,103.42078399658203,-5.9507341384887695,z8ajsuvz,6,0.0
397800.0,381900,0.0,0.0,0.24659478664398193,0.0,0.9117759466171265,7.1689581871032715,15.926692008972168,0.95037841796875,0.9978485107421875,3.393265069462359e-05,91.88542175292969,-7.43463134765625,z8ajsuvz,6,0.0
406200.0,391950,0.0,0.0,0.2547258138656616,0.0,0.8038843870162964,7.096912384033203,18.38953399658203,0.96087646484375,0.9978997707366943,3.0965111363912e-05,107.86012268066406,-5.710424423217773,z8ajsuvz,6,0.0
418050.0,402000,0.0,0.0,0.24948817491531372,0.0,0.8281320333480835,7.104038238525391,16.26396942138672,0.962646484375,0.9979238510131836,3.2417941838502884e-05,93.8355484008789,-7.311048984527588,z8ajsuvz,6,0.0
427650.0,412050,0.0,0.0,0.262956440448761,0.0,0.822067141532898,7.07139778137207,18.431785583496094,0.96240234375,0.9979288578033447,3.03435208479641e-05,101.86811065673828,-6.293644428253174,z8ajsuvz,6,0.0
437100.0,422100,0.0,0.0,0.253678560256958,0.0,0.8400455117225647,7.121868133544922,16.25102996826172,0.97320556640625,0.9979557991027832,2.9852175430278294e-05,100.39025115966797,-6.622706890106201,z8ajsuvz,6,0.0
447150.0,432150,0.0,0.0,0.24481865763664246,0.0,0.7547786235809326,7.061800956726074,11.99321460723877,0.94671630859375,0.9977881908416748,3.0358820367837325e-05,49.163734436035156,-7.088604927062988,z8ajsuvz,6,0.0
456750.0,442200,0.0,0.0,0.25362369418144226,0.0,0.7774677872657776,7.043384552001953,14.599296569824219,0.95855712890625,0.997882604598999,2.5810690203798003e-05,82.87411499023438,-6.00480318069458,z8ajsuvz,6,0.0
467401.0,452250,0.0,0.0,0.26631829142570496,0.0,0.9170976281166077,6.9429826736450195,17.987276077270508,0.968505859375,0.9979729652404785,2.494443833711557e-05,101.58162689208984,-6.112870216369629,z8ajsuvz,6,0.0
477300.0,462300,0.0,0.0,0.24878206849098206,0.0,0.8548879027366638,6.942014694213867,16.12428855895996,0.977294921875,0.9979870319366455,2.853262958524283e-05,101.16213989257812,-5.031400680541992,z8ajsuvz,6,0.0
486900.0,472350,0.0,0.0,0.2470894157886505,0.0,0.764242947101593,6.883327007293701,10.114731788635254,0.9564208984375,0.9979021549224854,2.822588248818647e-05,38.63456344604492,-7.391246318817139,z8ajsuvz,6,0.0
499050.0,482400,0.0,0.0,0.2599982023239136,0.0,0.7895946502685547,6.962157249450684,17.39229965209961,0.96356201171875,0.9978926181793213,2.44057118834462e-05,96.06080627441406,-6.609696388244629,z8ajsuvz,6,0.0
508500.0,492450,0.0,0.0,0.23888081312179565,0.0,0.7489673495292664,6.891293048858643,13.773040771484375,0.95928955078125,0.9979033470153809,2.674620736797806e-05,74.95777893066406,-7.228050231933594,z8ajsuvz,6,0.0
517800.0,502500,0.0,0.0,0.25518909096717834,0.0,0.8229064345359802,6.888470649719238,17.765819549560547,0.95928955078125,0.9979150295257568,2.7895248422282748e-05,103.83537292480469,-6.945437431335449,z8ajsuvz,6,0.0
527550.0,512550,0.0,0.0,0.24306148290634155,0.0,0.7327577471733093,6.844588279724121,10.799981117248535,0.96563720703125,0.9979898929595947,2.915380900958553e-05,51.043907165527344,-8.293191909790039,z8ajsuvz,6,0.0
539100.0,522600,0.0,0.0,0.23965740203857422,0.0,0.8054701089859009,6.816475868225098,15.416617393493652,0.96636962890625,0.9979126453399658,2.5030360120581463e-05,72.79349517822266,-7.42658805847168,z8ajsuvz,6,0.0
548400.0,532650,0.0,0.0,0.25407278537750244,0.0,0.8047744035720825,6.867186069488525,16.81975555419922,0.97186279296875,0.997988224029541,2.3395472453557886e-05,96.08201599121094,-8.740255355834961,z8ajsuvz,6,0.0
557850.0,542700,0.0,0.0,0.2595657706260681,0.0,0.9296855330467224,6.841997146606445,16.858074188232422,0.9600830078125,0.9979245662689209,2.3708284061285667e-05,103.18909454345703,-7.847787857055664,z8ajsuvz,6,0.0
568200.0,552750,0.0,0.0,0.24673086404800415,0.0,0.805945098400116,6.836320877075195,9.796151161193848,0.95916748046875,0.9979000091552734,2.6098710804944858e-05,39.00666046142578,-7.628195762634277,z8ajsuvz,6,0.0
578550.0,562800,0.0,0.0,0.26277607679367065,0.0,0.8177061080932617,6.791513919830322,15.592796325683594,0.9697265625,0.9979636669158936,2.6233008611598052e-05,97.20310974121094,-8.353339195251465,z8ajsuvz,6,0.0
587850.0,572850,0.0,0.0,0.24820730090141296,0.0,0.8710032105445862,6.807069301605225,15.836573600769043,0.9720458984375,0.9979565143585205,2.6919828087557107e-05,105.3023681640625,-7.650801658630371,z8ajsuvz,6,0.0
597900.0,582900,0.0,0.0,0.2560564875602722,0.0,0.7968321442604065,6.736665725708008,17.17021942138672,0.97900390625,0.9979977607727051,2.5411722162971273e-05,108.04765319824219,-7.75972318649292,z8ajsuvz,6,0.0
608100.0,592950,0.0,0.0,0.265034556388855,0.0,0.7890293598175049,6.706080913543701,14.932229995727539,0.9752197265625,0.9979598522186279,2.657562799868174e-05,95.44499206542969,-8.986284255981445,z8ajsuvz,6,0.0
618000.0,603000,0.0,0.0,0.26769933104515076,0.0,0.8296844959259033,6.719925403594971,16.13156509399414,0.96942138671875,0.997936487197876,2.1994492271915078e-05,99.64408874511719,-8.717588424682617,z8ajsuvz,6,0.0
627600.0,613050,0.0,0.0,0.23300834000110626,0.0,0.7230523824691772,6.755876541137695,13.005675315856934,0.97332763671875,0.997992992401123,2.6737243388197385e-05,73.44471740722656,-8.19976806640625,z8ajsuvz,6,0.0
639450.0,623100,0.0,0.0,0.237280011177063,0.0,0.778668224811554,6.676424503326416,12.263093948364258,0.9688720703125,0.9979658126831055,2.2652198822470382e-05,59.47394943237305,-7.482189178466797,z8ajsuvz,6,0.0
648600.0,633150,0.0,0.0,0.2265339493751526,0.0,0.6669975519180298,6.771560192108154,12.12331771850586,0.96112060546875,0.9979119300842285,2.199524169554934e-05,62.9114990234375,-7.613901138305664,z8ajsuvz,6,0.0
657750.0,643200,0.0,0.0,0.26648131012916565,0.0,0.7921617031097412,6.681180000305176,16.874019622802734,0.982421875,0.9980113506317139,2.2023232304491103e-05,105.00028228759766,-6.808318138122559,z8ajsuvz,6,0.0
669750.0,653250,0.0,0.0,0.25872185826301575,0.0,0.8212177753448486,6.693085670471191,14.667617797851562,0.97705078125,0.9979870319366455,2.2627718863077462e-05,94.27651977539062,-7.188167572021484,z8ajsuvz,6,0.0
678000.0,663300,0.0,0.0,0.2673640847206116,0.0,0.7302216291427612,6.597449779510498,14.414278984069824,0.975341796875,0.9979665279388428,2.6795452868100256e-05,90.80358123779297,-7.068940162658691,z8ajsuvz,6,0.0
689700.0,673350,0.0,0.0,0.26273906230926514,0.0,0.661893904209137,6.6831231117248535,13.005327224731445,0.96978759765625,0.9980316162109375,2.5078377802856266e-05,73.40835571289062,-6.710155010223389,z8ajsuvz,6,0.0
699450.0,683400,0.0,0.0,0.23840360343456268,0.0,0.655872106552124,6.6373090744018555,12.557382583618164,0.9691162109375,0.9979689121246338,2.2077030735090375e-05,70.44361114501953,-7.186784744262695,z8ajsuvz,6,0.0
709800.0,693450,0.0,0.0,0.24198783934116364,0.0,0.6839169263839722,6.701330184936523,13.951234817504883,0.98248291015625,0.997997522354126,2.0811701688217e-05,86.80754852294922,-6.7526445388793945,z8ajsuvz,6,0.0
719850.0,703500,0.0,0.0,0.2558176517486572,0.0,0.7669452428817749,6.608293533325195,14.293907165527344,0.9693603515625,0.997917652130127,2.3194683308247477e-05,93.3602294921875,-8.080430030822754,z8ajsuvz,6,0.0
728100.0,713550,0.0,0.0,0.25622010231018066,0.0,0.6217496991157532,6.595180511474609,13.86622428894043,0.98828125,0.998058557510376,1.862684075604193e-05,85.5863037109375,-6.8852081298828125,z8ajsuvz,6,0.0
739950.0,723600,0.0,0.0,0.2735207676887512,0.0,0.9336618781089783,6.668281555175781,15.186123847961426,0.98065185546875,0.9980089664459229,2.19273533730302e-05,102.48216247558594,-6.540185451507568,z8ajsuvz,6,0.0
750000.0,733650,0.0,0.0,0.2583131790161133,0.0,0.7531037926673889,6.536053657531738,14.933691024780273,0.98114013671875,0.9979984760284424,2.3493990738643333e-05,92.75022888183594,-6.845812797546387,z8ajsuvz,6,0.0
759900.0,743700,0.0,0.0,0.26314979791641235,0.0,0.7693662643432617,6.579712867736816,14.639347076416016,0.9805908203125,0.9980182647705078,2.0003797544632107e-05,100.02508544921875,-6.111387252807617,z8ajsuvz,6,0.0
769350.0,753750,0.0,0.0,0.27462273836135864,0.0,0.6280062198638916,6.587248802185059,14.335905075073242,0.983154296875,0.9980692863464355,1.7194379324791953e-05,91.62959289550781,-5.625236511230469,z8ajsuvz,6,0.0
780000.0,763800,0.0,0.0,0.27592599391937256,0.0,0.6336261630058289,6.546130180358887,13.941948890686035,0.9810791015625,0.9980192184448242,2.1917978301644325e-05,78.09539794921875,-5.935164451599121,z8ajsuvz,6,0.0
788550.0,773850,0.0,0.0,0.26141923666000366,0.0,0.6719433069229126,6.593655586242676,12.229901313781738,0.97723388671875,0.997992753982544,1.9940402125939727e-05,69.74610137939453,-4.835350036621094,z8ajsuvz,6,0.0
799050.0,783900,0.0,0.0,0.2885599136352539,0.0,0.6926469802856445,6.527721405029297,13.176780700683594,0.96624755859375,0.9979429244995117,2.190925442846492e-05,75.08781433105469,-5.308911323547363,z8ajsuvz,6,0.0
809100.0,793950,0.0,0.0,0.2693626284599304,0.0,0.7694074511528015,6.540894508361816,12.867818832397461,0.96990966796875,0.997983455657959,2.2506255845655687e-05,68.58485412597656,-5.322149753570557,z8ajsuvz,6,0.0
818400.0,804000,0.0,0.0,0.26200491189956665,0.0,0.7279907464981079,6.612112522125244,14.667478561401367,0.98681640625,0.9980230331420898,1.757954669301398e-05,100.37538146972656,-5.713966369628906,z8ajsuvz,6,0.0
828900.0,814050,0.0,0.0,0.25675851106643677,0.0,0.7451093196868896,6.577742576599121,14.352754592895508,0.9732666015625,0.9979770183563232,1.930493635882158e-05,95.92308044433594,-5.785628318786621,z8ajsuvz,6,0.0
839400.0,824100,0.0,0.0,0.27573245763778687,0.0,0.7891578674316406,6.546523094177246,14.73811149597168,0.97509765625,0.997960090637207,1.837747186073102e-05,98.75214385986328,-5.508086681365967,z8ajsuvz,6,0.0
850650.0,834150,0.0,0.0,0.25969597697257996,0.0,0.5871827602386475,6.556839466094971,13.662603378295898,0.99005126953125,0.9980719089508057,1.990452437894419e-05,83.21405029296875,-6.19207763671875,z8ajsuvz,6,0.0
858450.0,844200,0.0,0.0,0.2635478675365448,0.0,0.7136495113372803,6.5506696701049805,13.052167892456055,0.97821044921875,0.998002290725708,2.1374209609348327e-05,72.337646484375,-6.484942436218262,z8ajsuvz,6,0.0
870900.0,854250,0.0,0.0,0.2693159580230713,0.0,0.7057465314865112,6.522771835327148,15.117013931274414,0.9874267578125,0.9980497360229492,1.677532600297127e-05,110.1966552734375,-5.98180627822876,z8ajsuvz,6,0.0
880950.0,864300,0.0,0.0,0.26129093766212463,0.0,0.7414571046829224,6.479952812194824,14.738424301147461,0.98333740234375,0.9979889392852783,1.946999691426754e-05,99.70903015136719,-5.690258026123047,z8ajsuvz,6,0.0
890550.0,874350,0.0,0.0,0.27753597497940063,0.0,0.7835591435432434,6.49778938293457,14.938735961914062,0.98248291015625,0.9980230331420898,1.7990500055020675e-05,106.14043426513672,-5.234715461730957,z8ajsuvz,6,0.0
900000.0,884400,0.0,0.0,0.2611771821975708,0.0,0.6947710514068604,6.475726127624512,13.674848556518555,0.98553466796875,0.998060941696167,1.666862954152748e-05,88.08038330078125,-6.1522111892700195,z8ajsuvz,6,0.0
910650.0,894450,0.0,0.0,0.275718092918396,0.0,0.7098249197006226,6.491105079650879,13.77457046508789,0.9791259765625,0.9980168342590332,1.9545363102224655e-05,88.76068878173828,-6.118736267089844,z8ajsuvz,6,0.0
919950.0,904500,0.0,0.0,0.23843640089035034,0.0,0.5933116674423218,6.517207145690918,13.154947280883789,0.97479248046875,0.9979896545410156,1.886733662104234e-05,75.8213882446289,-6.428063869476318,z8ajsuvz,6,0.0
929700.0,914550,0.0,0.0,0.267883837223053,0.0,0.6509506702423096,6.495970249176025,12.57863998413086,0.9884033203125,0.998082160949707,2.0156847313046455e-05,72.6961441040039,-5.737188339233398,z8ajsuvz,6,0.0
940650.0,924600,0.0,0.0,0.26174476742744446,0.0,0.6306062936782837,6.491128921508789,12.256828308105469,0.9801025390625,0.9980545043945312,1.9059119949815795e-05,69.00407409667969,-6.239370346069336,z8ajsuvz,6,0.0
950400.0,934650,0.0,0.0,0.2757919430732727,0.0,0.6889091730117798,6.433744430541992,14.652441024780273,0.98193359375,0.9980103969573975,1.543045073049143e-05,102.92791748046875,-6.657015800476074,z8ajsuvz,6,0.0
960600.0,944700,0.0,0.0,0.2708437442779541,0.0,0.6883525848388672,6.452816486358643,14.910072326660156,0.98260498046875,0.9980132579803467,1.6280697309412062e-05,108.60408020019531,-7.418315410614014,z8ajsuvz,6,0.0
970350.0,954750,0.0,0.0,0.25956660509109497,0.0,0.6686055064201355,6.430697441101074,13.987656593322754,0.99066162109375,0.9980618953704834,1.7951435438590124e-05,93.21075439453125,-6.7154154777526855,z8ajsuvz,6,0.0
979950.0,964800,0.0,0.0,0.2839193344116211,0.0,0.6472110748291016,6.428053855895996,13.9254789352417,0.9835205078125,0.9979968070983887,1.776513090590015e-05,89.44869995117188,-5.676872253417969,z8ajsuvz,6,0.0
989400.0,974850,0.0,0.0,0.26291707158088684,0.0,0.6250582933425903,6.400020599365234,12.618851661682129,0.98138427734375,0.9980559349060059,1.990383316297084e-05,73.12720489501953,-6.213465690612793,z8ajsuvz,6,0.0
998700.0,984900,0.0,0.0,0.2714243233203888,0.0,0.5919178128242493,6.424393177032471,12.654449462890625,0.98895263671875,0.9980649948120117,1.4762699720449746e-05,78.08441162109375,-6.279740333557129,z8ajsuvz,6,0.0
25200.0,10050,0.4949265718460083,2.734628438949585,-0.05505213886499405,44.922515869140625,45.558807373046875,59.97984313964844,5.483772277832031,0.6905517578125,0.9965059757232666,5.273452552501112e-05,70.07523345947266,1.389802098274231,z096oju3,5,0.25
35850.0,20100,0.4963286817073822,2.8189821243286133,-0.04141102731227875,47.92481231689453,48.4482421875,63.785545349121094,5.658022403717041,0.74383544921875,0.9967606067657471,5.217298894422129e-05,78.72975158691406,-0.49427032470703125,z096oju3,5,0.25
45450.0,30150,0.4980927109718323,2.884500503540039,-0.03490079939365387,59.115928649902344,59.49055480957031,67.52582550048828,5.854503631591797,0.81494140625,0.9970924854278564,6.124201172497123e-05,95.50201416015625,-4.138165473937988,z096oju3,5,0.25
54600.0,40200,0.49755650758743286,2.8372833728790283,-0.012462603859603405,50.51832962036133,50.90623092651367,66.22955322265625,5.840839385986328,0.805419921875,0.9970991611480713,6.014457903802395e-05,87.46278381347656,-7.128330230712891,z096oju3,5,0.25
66900.0,50250,0.49814414978027344,2.9526543617248535,0.03370334953069687,58.98299789428711,59.326602935791016,68.49927520751953,5.807406902313232,0.82098388671875,0.9972395896911621,6.247157580219209e-05,107.43452453613281,-7.078149795532227,z096oju3,5,0.25
76350.0,60300,0.4984729290008545,3.0462493896484375,0.047536615282297134,56.158485412597656,56.43801498413086,68.47235870361328,5.630321502685547,0.85113525390625,0.9973843097686768,6.140106415841728e-05,102.17852783203125,-7.869014739990234,z096oju3,5,0.25
85950.0,70350,0.4987606108188629,3.1759626865386963,0.05651623010635376,67.36074829101562,67.61871337890625,72.37962341308594,5.70583438873291,0.87103271484375,0.9974386692047119,6.873284291941673e-05,136.54647827148438,-7.8779215812683105,z096oju3,5,0.25
95100.0,80400,0.4988071918487549,3.282963275909424,0.07662072032690048,68.49476623535156,68.7602767944336,73.26414489746094,5.585935592651367,0.85723876953125,0.997403621673584,6.520185706904158e-05,149.9340057373047,-8.824535369873047,z096oju3,5,0.25
106350.0,90450,0.49912959337234497,3.3784236907958984,0.09196928143501282,76.24263763427734,76.46342468261719,74.66899108886719,5.5335187911987305,0.87847900390625,0.9975447654724121,7.614259811816737e-05,165.3582305908203,-8.149276733398438,z096oju3,5,0.25
117000.0,100500,0.4990413188934326,3.507962226867676,0.07962685823440552,71.34693145751953,71.56749725341797,76.71809387207031,5.478253364562988,0.88818359375,0.9975764751434326,6.409348134184256e-05,160.5791015625,-8.052555084228516,z096oju3,5,0.25
126450.0,110550,0.49932995438575745,3.6549322605133057,0.09102895855903625,76.08901977539062,76.23851013183594,79.0928955078125,5.414721488952637,0.933349609375,0.9977340698242188,6.365839362842962e-05,184.47625732421875,-7.5777692794799805,z096oju3,5,0.25
135750.0,120600,0.499394953250885,3.694491386413574,0.0950070470571518,75.4864730834961,75.65052032470703,78.96952056884766,5.350304126739502,0.9158935546875,0.9976742267608643,5.697470987797715e-05,187.25257873535156,-7.41799259185791,z096oju3,5,0.25
146850.0,130650,0.49938690662384033,3.714176893234253,0.09973807632923126,72.59679412841797,72.74359130859375,78.6500015258789,5.309072971343994,0.9312744140625,0.9977462291717529,6.533768464578316e-05,189.97451782226562,-8.023582458496094,z096oju3,5,0.25
155250.0,140700,0.4993134140968323,3.790847063064575,0.12427589297294617,74.96717071533203,75.13006591796875,77.919189453125,5.152379035949707,0.91192626953125,0.9976508617401123,6.624032539548352e-05,184.87594604492188,-7.806487083435059,z096oju3,5,0.25
167250.0,150750,0.49932658672332764,3.9292068481445312,0.1331828385591507,71.866455078125,72.02110290527344,79.19506072998047,5.063642978668213,0.92901611328125,0.9977467060089111,6.28557099844329e-05,174.27206420898438,-7.638786315917969,z096oju3,5,0.25
175800.0,160800,0.49937355518341064,3.9155726432800293,0.12235758453607559,65.90558624267578,66.04933166503906,78.85839080810547,5.0589680671691895,0.92041015625,0.9977130889892578,5.5142932978924364e-05,184.2432403564453,-8.008386611938477,z096oju3,5,0.25
186450.0,170850,0.4991849660873413,4.216448783874512,0.131713405251503,75.4918212890625,75.71455383300781,82.41873168945312,4.902805328369141,0.88104248046875,0.9974930286407471,5.9003388741984963e-05,197.03309631347656,-9.251874923706055,z096oju3,5,0.25
197550.0,180900,0.4994920492172241,4.146739959716797,0.1336972415447235,71.06123352050781,71.17362213134766,80.43359375,4.871838092803955,0.94256591796875,0.9978127479553223,5.9745019825641066e-05,194.09767150878906,-8.792463302612305,z096oju3,5,0.25
206400.0,190950,0.498096764087677,3.1381070613861084,0.1379755288362503,32.95863723754883,33.176292419433594,58.067386627197266,4.677140712738037,0.90667724609375,0.9975728988647461,5.892865010537207e-05,84.53678894042969,-5.756139755249023,z096oju3,5,0.25
216301.0,201000,0.49946606159210205,4.358380317687988,0.15841995179653168,74.59637451171875,74.75491333007812,81.89085388183594,4.717621803283691,0.923583984375,0.9977355003356934,5.514391523320228e-05,214.80221557617188,-8.103754043579102,z096oju3,5,0.25
227250.0,211050,0.4994117021560669,3.9434237480163574,0.1321471929550171,55.10028076171875,55.2137565612793,76.2007827758789,4.87867546081543,0.949951171875,0.9978117942810059,6.109859532443807e-05,165.14881896972656,-7.985993385314941,z096oju3,5,0.25
237600.0,221100,0.49956950545310974,4.561001300811768,0.16763228178024292,68.63407897949219,68.72732543945312,81.92559814453125,4.517906188964844,0.94757080078125,0.9978313446044922,5.343076918506995e-05,213.9322052001953,-8.397846221923828,z096oju3,5,0.25
247200.0,231150,0.4996491074562073,4.6362080574035645,0.16189277172088623,66.7030029296875,66.78497314453125,81.08364868164062,4.416906356811523,0.96380615234375,0.9978954792022705,5.67757488170173e-05,219.74343872070312,-7.778280735015869,z096oju3,5,0.25
256350.0,241200,0.4994623064994812,4.146783828735352,0.1547672301530838,53.49706268310547,53.59597396850586,75.75782775878906,4.624628067016602,0.95159912109375,0.9978606700897217,5.943620271864347e-05,175.71414184570312,-7.830982685089111,z096oju3,5,0.25
267900.0,251250,0.49968037009239197,4.802051067352295,0.1450110375881195,69.12855529785156,69.20508575439453,83.25983428955078,4.363438129425049,0.962158203125,0.9978952407836914,5.8621422795113176e-05,218.29638671875,-8.28283977508545,z096oju3,5,0.25
277500.0,261300,0.4995887875556946,4.811626434326172,0.15013843774795532,68.37654876708984,68.4744644165039,82.65253448486328,4.342496871948242,0.95599365234375,0.9978630542755127,5.8606361562851816e-05,233.66937255859375,-7.889006614685059,z096oju3,5,0.25
286800.0,271350,0.4992176294326782,4.24368143081665,0.12980854511260986,51.14284896850586,51.280311584472656,76.26313781738281,4.559620380401611,0.9349365234375,0.9977707862854004,6.085223867557943e-05,162.99124145507812,-7.165220260620117,z096oju3,5,0.25
298050.0,281400,0.49944791197776794,4.869686603546143,0.1495206654071808,61.482383728027344,61.594146728515625,81.15328979492188,4.2094035148620605,0.9454345703125,0.9978148937225342,5.756779864896089e-05,206.84039306640625,-8.771941184997559,z096oju3,5,0.25
307650.0,291450,0.4996345341205597,4.979225158691406,0.14548930525779724,62.983009338378906,63.06045913696289,82.1871337890625,4.170906066894531,0.96832275390625,0.9979202747344971,5.785563917015679e-05,241.07261657714844,-8.311193466186523,z096oju3,5,0.25
317400.0,301500,0.49936389923095703,4.608729839324951,0.1408642828464508,49.71035385131836,49.816749572753906,77.70861053466797,4.277604103088379,0.94744873046875,0.9978547096252441,5.6731725635472685e-05,199.83816528320312,-8.636667251586914,z096oju3,5,0.25
326700.0,311550,0.4991598129272461,3.9745595455169678,0.14170494675636292,36.4066162109375,36.500972747802734,66.77103424072266,4.3095808029174805,0.95538330078125,0.9978904724121094,5.507915193447843e-05,135.01072692871094,-7.221472263336182,z096oju3,5,0.25
337650.0,321600,0.49952927231788635,5.15825080871582,0.13297928869724274,56.42634201049805,56.518028259277344,81.22856903076172,4.01224946975708,0.9508056640625,0.9978485107421875,5.667524237651378e-05,224.10128784179688,-8.633403778076172,z096oju3,5,0.25
346800.0,331650,0.49958908557891846,5.283272743225098,0.14953917264938354,52.560325622558594,52.62941360473633,80.1492691040039,3.8590621948242188,0.9639892578125,0.9979276657104492,6.26553301117383e-05,213.10458374023438,-8.857093811035156,z096oju3,5,0.25
357750.0,341700,0.49919116497039795,4.546052932739258,0.14814135432243347,37.779563903808594,37.88566589355469,70.09642791748047,3.9310996532440186,0.95428466796875,0.9978556632995605,5.7632587413536385e-05,154.07000732421875,-7.051871299743652,z096oju3,5,0.25
367500.0,351750,0.4996335506439209,5.699618339538574,0.15026485919952393,52.81425094604492,52.878868103027344,81.85877227783203,3.6489362716674805,0.96783447265625,0.9979288578033447,5.7469995226711035e-05,231.92556762695312,-8.9671049118042,z096oju3,5,0.25
