group,actor_mode,critic_mode,seed,task_idx,env,run_id,n_evals,best_success,end_success,mean_success_during_training,auc_success,stability,cell
for_real,reset,persistent,99,8,sawyer_window_close,wltyfzx4,159.0,0.4,0.0,0.06540880503144653,0.06582278481012659,0.0,actor=reset-critic=persistent
for_real,reset,persistent,99,9,sawyer_peg_unplug_side,onblihdc,159.0,0.5,0.0,0.1660377358490566,0.1670886075949367,0.0,actor=reset-critic=persistent
for_real,reset,persistent,100,0,sawyer_hammer,zxxqg26k,159.0,1.0,0.8,0.8867924528301887,0.8870253164556962,0.8,actor=reset-critic=persistent
for_real,reset,persistent,100,1,sawyer_push_wall,vvzkc05d,159.0,1.0,0.7,0.6232704402515723,0.625,0.7,actor=reset-critic=persistent
for_real,reset,persistent,100,2,sawyer_faucet_close,1o0k1cpq,159.0,0.9,0.8,0.39748427672955966,0.39746835443037976,0.888888888888889,actor=reset-critic=persistent
for_real,reset,persistent,100,3,sawyer_push_back,weewi45r,159.0,1.0,1.0,0.7886792452830189,0.790506329113924,1.0,actor=reset-critic=persistent
for_real,reset,persistent,100,4,sawyer_stick_pull,5pu4fzvg,159.0,1.0,0.1,0.13144654088050317,0.1319620253164557,0.1,actor=reset-critic=persistent
for_real,reset,persistent,100,5,sawyer_handle_press_side,uj2vlaix,159.0,0.1,0.0,0.0031446540880503146,0.0031645569620253164,0.0,actor=reset-critic=persistent
for_real,reset,persistent,100,6,sawyer_push,7y81w3fw,159.0,1.0,0.3,0.2364779874213837,0.2370253164556962,0.3,actor=reset-critic=persistent
for_real,reset,persistent,100,7,sawyer_shelf_place,2fw0k0ca,159.0,0.5,0.0,0.017610062893081764,0.017721518987341773,0.0,actor=reset-critic=persistent
for_real,reset,persistent,101,0,sawyer_hammer,5vvpo07y,159.0,1.0,1.0,0.8855345911949686,0.885759493670886,1.0,actor=reset-critic=persistent
for_real,reset,persistent,101,1,sawyer_push_wall,wubf8khg,159.0,1.0,0.2,0.6270440251572327,0.6303797468354431,0.2,actor=reset-critic=persistent
for_real,reset,persistent,101,2,sawyer_faucet_close,em97icqm,159.0,0.8,0.1,0.27421383647798747,0.2756329113924051,0.125,actor=reset-critic=persistent
for_real,reset,persistent,101,3,sawyer_push_back,4b1z8u5t,159.0,1.0,0.6,0.5886792452830188,0.5905063291139241,0.6,actor=reset-critic=persistent
for_real,reset,persistent,101,4,sawyer_stick_pull,avsiaul3,159.0,1.0,0.8,0.5308176100628931,0.5316455696202531,0.8,actor=reset-critic=persistent
for_real,reset,persistent,101,5,sawyer_handle_press_side,a2zbezvu,159.0,0.1,0.0,0.000628930817610063,0.0006329113924050633,0.0,actor=reset-critic=persistent
for_real,reset,persistent,101,6,sawyer_push,a29imr60,159.0,1.0,0.7,0.5522012578616352,0.5534810126582278,0.7,actor=reset-critic=persistent
for_real,reset,persistent,101,7,sawyer_shelf_place,jrtvg545,159.0,0.9,0.0,0.20251572327044026,0.20379746835443038,0.0,actor=reset-critic=persistent
for_real,reset,reset,97,0,sawyer_hammer,6dx6mzik,159.0,1.0,1.0,0.7786163522012579,0.7787974683544304,1.0,actor=reset-critic=reset
for_real,reset,reset,97,1,sawyer_push_wall,oas4tb35,159.0,1.0,1.0,0.5660377358490566,0.5664556962025317,1.0,actor=reset-critic=reset
for_real,reset,reset,97,2,sawyer_faucet_close,hjq3aqwd,159.0,0.9,0.4,0.35660377358490564,0.3575949367088608,0.4444444444444445,actor=reset-critic=reset
for_real,reset,reset,97,3,sawyer_push_back,bgh82t3q,159.0,1.0,1.0,0.8037735849056604,0.8056962025316455,1.0,actor=reset-critic=reset
for_real,reset,reset,97,4,sawyer_stick_pull,9y2prk7c,159.0,1.0,0.6,0.44339622641509435,0.4443037974683544,0.6,actor=reset-critic=reset
for_real,reset,reset,97,5,sawyer_handle_press_side,1teb4qu1,159.0,0.3,0.0,0.01635220125786164,0.016455696202531647,0.0,actor=reset-critic=reset
for_real,reset,reset,97,6,sawyer_push,nrskw2dw,159.0,1.0,0.7,0.46477987421383654,0.4642405063291139,0.7,actor=reset-critic=reset
for_real,reset,reset,97,7,sawyer_shelf_place,e8b6z9v8,159.0,1.0,0.7,0.49308176100628937,0.4939873417721519,0.7,actor=reset-critic=reset
for_real,reset,reset,97,8,sawyer_window_close,x6ra3nxe,159.0,0.4,0.1,0.06352201257861635,0.06360759493670887,0.25,actor=reset-critic=reset
for_real,reset,reset,97,9,sawyer_peg_unplug_side,sixdl9bc,159.0,0.8,0.4,0.2981132075471698,0.29873417721518986,0.5,actor=reset-critic=reset
for_real,reset,reset,98,0,sawyer_hammer,rfwjovlr,159.0,1.0,0.9,0.9132075471698116,0.9132911392405063,0.9,actor=reset-critic=reset
for_real,reset,reset,98,1,sawyer_push_wall,hz07pxrh,159.0,1.0,0.3,0.47672955974842773,0.4787974683544304,0.3,actor=reset-critic=reset
for_real,reset,reset,98,2,sawyer_faucet_close,rfff8yj4,159.0,1.0,0.2,0.3981132075471698,0.4,0.2,actor=reset-critic=reset
for_real,reset,reset,98,3,sawyer_push_back,503pch8y,159.0,1.0,1.0,0.6540880503144654,0.6550632911392406,1.0,actor=reset-critic=reset
for_real,reset,reset,98,4,sawyer_stick_pull,2lvrao0n,159.0,1.0,1.0,0.5069182389937108,0.5069620253164557,1.0,actor=reset-critic=reset
for_real,reset,reset,98,5,sawyer_handle_press_side,duv34xea,159.0,0.3,0.0,0.028930817610062897,0.02879746835443038,0.0,actor=reset-critic=reset
for_real,reset,reset,98,6,sawyer_push,zk5andhm,159.0,1.0,0.9,0.5930817610062892,0.5939873417721518,0.9,actor=reset-critic=reset
for_real,reset,reset,98,7,sawyer_shelf_place,68gak3jm,159.0,1.0,0.8,0.4037735849056603,0.40379746835443037,0.8,actor=reset-critic=reset
for_real,reset,reset,98,8,sawyer_window_close,zd35xeku,159.0,0.3,0.0,0.03207547169811321,0.032278481012658226,0.0,actor=reset-critic=reset
for_real,reset,reset,98,9,sawyer_peg_unplug_side,04iygs38,159.0,0.9,0.0,0.33899371069182394,0.3411392405063291,0.0,actor=reset-critic=reset
for_real,reset,reset,99,0,sawyer_hammer,o79twep2,159.0,1.0,0.9,0.9220125786163523,0.9237341772151899,0.9,actor=reset-critic=reset
for_real,reset,reset,99,1,sawyer_push_wall,x9r284hp,159.0,1.0,0.0,0.5396226415094341,0.5430379746835443,0.0,actor=reset-critic=reset
for_real,reset,reset,99,2,sawyer_faucet_close,ig77xhoh,159.0,0.8,0.5,0.3830188679245283,0.3838607594936709,0.625,actor=reset-critic=reset
for_real,reset,reset,99,3,sawyer_push_back,wj6z5nz1,159.0,1.0,1.0,0.8044025157232705,0.8063291139240506,1.0,actor=reset-critic=reset
for_real,reset,reset,99,4,sawyer_stick_pull,2xh8vjlz,159.0,1.0,0.6,0.4119496855345912,0.41265822784810124,0.6,actor=reset-critic=reset
for_real,reset,reset,99,5,sawyer_handle_press_side,1wkekemw,159.0,0.3,0.0,0.019496855345911952,0.019620253164556962,0.0,actor=reset-critic=reset
for_real,reset,reset,99,6,sawyer_push,gcdciuf5,159.0,1.0,0.4,0.39119496855345914,0.3924050632911392,0.4,actor=reset-critic=reset
for_real,reset,reset,99,7,sawyer_shelf_place,bs0i99sr,159.0,1.0,0.0,0.4666666666666666,0.46962025316455697,0.0,actor=reset-critic=reset
for_real,reset,reset,99,8,sawyer_window_close,p2aiyhv7,159.0,0.4,0.0,0.06918238993710692,0.06962025316455696,0.0,actor=reset-critic=reset
for_real,reset,reset,99,9,sawyer_peg_unplug_side,f65tztts,159.0,0.8,0.2,0.3547169811320755,0.3560126582278481,0.25,actor=reset-critic=reset
for_real,reset,reset,100,0,sawyer_hammer,257m1axc,159.0,1.0,1.0,0.9119496855345912,0.9120253164556962,1.0,actor=reset-critic=reset
for_real,reset,reset,100,1,sawyer_push_wall,55h2le3l,159.0,1.0,0.5,0.5635220125786163,0.5655063291139241,0.5,actor=reset-critic=reset
for_real,reset,reset,100,2,sawyer_faucet_close,su8wrjte,159.0,0.9,0.7,0.4062893081761007,0.40664556962025317,0.7777777777777777,actor=reset-critic=reset
for_real,reset,reset,100,3,sawyer_push_back,x8qhvj96,159.0,1.0,1.0,0.8540880503144654,0.8563291139240506,1.0,actor=reset-critic=reset
for_real,reset,reset,100,4,sawyer_stick_pull,mmwle4r4,159.0,1.0,0.1,0.4918238993710693,0.494620253164557,0.1,actor=reset-critic=reset
for_real,reset,reset,100,5,sawyer_handle_press_side,nb37m66q,159.0,0.1,0.0,0.016352201257861635,0.016455696202531647,0.0,actor=reset-critic=reset
for_real,reset,reset,100,6,sawyer_push,su8zrqm3,159.0,0.9,0.7,0.2509433962264151,0.25031645569620253,0.7777777777777777,actor=reset-critic=reset
for_real,reset,reset,100,7,sawyer_shelf_place,uc8gw8se,159.0,0.9,0.3,0.349685534591195,0.3509493670886076,0.3333333333333333,actor=reset-critic=reset
for_real,reset,reset,101,0,sawyer_hammer,kjwhzalf,159.0,1.0,0.9,0.8710691823899371,0.8712025316455696,0.9,actor=reset-critic=reset
for_real,reset,reset,101,1,sawyer_push_wall,tfjk6l2u,159.0,1.0,1.0,0.6685534591194969,0.669620253164557,1.0,actor=reset-critic=reset
for_real,reset,reset,101,2,sawyer_faucet_close,zjwqha2f,159.0,1.0,0.3,0.3855345911949686,0.3870253164556962,0.3,actor=reset-critic=reset
for_real,reset,reset,101,3,sawyer_push_back,s2eshcs7,159.0,1.0,1.0,0.8056603773584907,0.8075949367088607,1.0,actor=reset-critic=reset
for_real,reset,reset,101,4,sawyer_stick_pull,wo387ed4,159.0,1.0,0.2,0.5037735849056604,0.5063291139240507,0.2,actor=reset-critic=reset
for_real,reset,reset,101,5,sawyer_handle_press_side,i5t1ldoa,159.0,0.2,0.0,0.030188679245283023,0.030379746835443037,0.0,actor=reset-critic=reset
for_real,reset,reset,101,6,sawyer_push,05tzmjsq,159.0,1.0,0.5,0.45974842767295593,0.4607594936708861,0.5,actor=reset-critic=reset
for_real,reset,reset,101,7,sawyer_shelf_place,i14hify6,159.0,1.0,0.2,0.3421383647798742,0.34367088607594937,0.2,actor=reset-critic=reset
real1,cka,cka,97,0,sawyer_hammer,n1nau63s,159.0,1.0,0.9,0.9044025157232705,0.904746835443038,0.9,actor=cka-critic=cka
real1,cka,cka,97,1,sawyer_push_wall,lwgaxcqf,159.0,1.0,0.6,0.2830188679245283,0.2829113924050633,0.6,actor=cka-critic=cka
real1,cka,cka,97,2,sawyer_faucet_close,x6u47c20,159.0,0.8,0.3,0.34591194968553457,0.3468354430379747,0.37499999999999994,actor=cka-critic=cka
real1,cka,cka,97,3,sawyer_push_back,am72bwu6,159.0,1.0,1.0,0.8264150943396227,0.8284810126582278,1.0,actor=cka-critic=cka
real1,cka,cka,97,4,sawyer_stick_pull,rtlh6qir,159.0,0.9,0.6,0.47421383647798737,0.4753164556962025,0.6666666666666666,actor=cka-critic=cka
real1,cka,cka,97,5,sawyer_handle_press_side,ir1donoa,159.0,0.1,0.0,0.007547169811320756,0.007594936708860759,0.0,actor=cka-critic=cka
real1,cka,cka,97,6,sawyer_push,c6yduorj,159.0,1.0,0.1,0.2459119496855346,0.24715189873417723,0.1,actor=cka-critic=cka
real1,cka,cka,97,7,sawyer_shelf_place,c0dg6k6j,159.0,0.9,0.4,0.27421383647798736,0.2746835443037975,0.4444444444444445,actor=cka-critic=cka
real1,cka,cka,97,8,sawyer_window_close,plve3evp,159.0,0.4,0.0,0.04150943396226415,0.040822784810126585,0.0,actor=cka-critic=cka
real1,cka,cka,97,9,sawyer_peg_unplug_side,o1bp2nos,159.0,0.8,0.3,0.2528301886792453,0.25348101265822787,0.37499999999999994,actor=cka-critic=cka
real1,cka,cka,98,0,sawyer_hammer,0nn9kycu,159.0,1.0,1.0,0.8301886792452832,0.829746835443038,1.0,actor=cka-critic=cka
real1,cka,cka,98,1,sawyer_push_wall,k9cvvstq,159.0,1.0,0.8,0.5433962264150943,0.5443037974683544,0.8,actor=cka-critic=cka
real1,cka,cka,98,2,sawyer_faucet_close,pd5mrzxl,159.0,0.9,0.6,0.39937106918238996,0.39841772151898736,0.6666666666666666,actor=cka-critic=cka
real1,cka,cka,98,3,sawyer_push_back,dasrvu6b,159.0,1.0,0.8,0.7823899371069183,0.7848101265822784,0.8,actor=cka-critic=cka
real1,cka,cka,98,4,sawyer_stick_pull,7ppodft3,159.0,1.0,0.6,0.3081761006289308,0.3082278481012658,0.6,actor=cka-critic=cka
real1,cka,cka,98,5,sawyer_handle_press_side,r998frsb,159.0,0.2,0.0,0.013207547169811321,0.013291139240506329,0.0,actor=cka-critic=cka
real1,cka,cka,98,6,sawyer_push,26rlnhka,159.0,1.0,0.2,0.3572327044025157,0.3585443037974684,0.2,actor=cka-critic=cka
real1,cka,cka,98,7,sawyer_shelf_place,acybprf7,159.0,1.0,0.6,0.48427672955974843,0.4854430379746835,0.6,actor=cka-critic=cka
real1,cka,cka,98,8,sawyer_window_close,w4mrcjfn,159.0,0.4,0.0,0.06855345911949684,0.0689873417721519,0.0,actor=cka-critic=cka
real1,cka,cka,98,9,sawyer_peg_unplug_side,0savsklx,159.0,0.8,0.0,0.29308176100628935,0.2949367088607595,0.0,actor=cka-critic=cka
real1,cka,cka,99,0,sawyer_hammer,ugy4vs4y,159.0,1.0,0.7,0.8509433962264151,0.8515822784810126,0.7,actor=cka-critic=cka
real1,cka,cka,99,1,sawyer_push_wall,8lxw8ne5,159.0,1.0,1.0,0.5616352201257863,0.5620253164556962,1.0,actor=cka-critic=cka
real1,cka,cka,99,2,sawyer_faucet_close,my2pyq08,159.0,0.9,0.6,0.3849056603773585,0.3838607594936709,0.6666666666666666,actor=cka-critic=cka
real1,cka,cka,99,3,sawyer_push_back,4osfo30o,159.0,1.0,0.8,0.7383647798742139,0.740506329113924,0.8,actor=cka-critic=cka
real1,cka,cka,99,4,sawyer_stick_pull,20mcw8z4,159.0,1.0,0.5,0.6138364779874215,0.6161392405063291,0.5,actor=cka-critic=cka
real1,cka,cka,99,5,sawyer_handle_press_side,ngmnlbi4,159.0,0.2,0.0,0.013836477987421384,0.013924050632911392,0.0,actor=cka-critic=cka
real1,cka,cka,99,6,sawyer_push,04trjzbw,159.0,0.8,0.1,0.1849056603773585,0.18575949367088607,0.125,actor=cka-critic=cka
real1,cka,cka,99,7,sawyer_shelf_place,epi0j8cg,159.0,1.0,0.2,0.46037735849056616,0.4626582278481013,0.2,actor=cka-critic=cka
real1,cka,cka,99,8,sawyer_window_close,n4k8f66j,159.0,0.3,0.0,0.037106918238993716,0.03734177215189873,0.0,actor=cka-critic=cka
real1,cka,cka,99,9,sawyer_peg_unplug_side,wtzm853f,159.0,0.7,0.1,0.29056603773584905,0.2920886075949367,0.14285714285714288,actor=cka-critic=cka
real1,cka,cka,100,0,sawyer_hammer,um30ycdr,159.0,1.0,1.0,0.8830188679245283,0.8832278481012659,1.0,actor=cka-critic=cka
real1,cka,cka,101,0,sawyer_hammer,nlsmr7oh,159.0,1.0,0.8,0.8918238993710692,0.8920886075949367,0.8,actor=cka-critic=cka
real1,cka,cka,101,1,sawyer_push_wall,zy816rvz,159.0,1.0,0.1,0.27672955974842767,0.2781645569620253,0.1,actor=cka-critic=cka
real1,cka,cka,101,2,sawyer_faucet_close,i5y7ifcr,159.0,1.0,0.7,0.4314465408805031,0.4287974683544304,0.7,actor=cka-critic=cka
real1,cka,cka,101,3,sawyer_push_back,i55hxa7n,159.0,1.0,0.9,0.7666666666666667,0.7686708860759494,0.9,actor=cka-critic=cka
real1,cka,cka,101,4,sawyer_stick_pull,0h01lh2s,159.0,0.7,0.6,0.2446540880503145,0.24430379746835443,0.8571428571428572,actor=cka-critic=cka
real1,cka,cka,101,5,sawyer_handle_press_side,ka0vta9e,159.0,0.2,0.0,0.008176100628930818,0.008227848101265823,0.0,actor=cka-critic=cka
real1,cka,cka,101,6,sawyer_push,zll0wvi4,159.0,1.0,0.2,0.3182389937106918,0.31962025316455694,0.2,actor=cka-critic=cka
real1,cka,cka,101,7,sawyer_shelf_place,8p8wpqjg,159.0,0.1,0.0,0.006918238993710692,0.006962025316455696,0.0,actor=cka-critic=cka
real1,cka,persistent,97,0,sawyer_hammer,8atoqcye,159.0,1.0,0.9,0.8496855345911949,0.8496835443037974,0.9,actor=cka-critic=persistent
real1,cka,persistent,97,1,sawyer_push_wall,lyrnyaaz,159.0,1.0,0.9,0.6352201257861635,0.6363924050632911,0.9,actor=cka-critic=persistent
real1,cka,persistent,97,2,sawyer_faucet_close,axr207ic,159.0,0.9,0.4,0.34088050314465407,0.34082278481012657,0.4444444444444445,actor=cka-critic=persistent
real1,cka,persistent,97,3,sawyer_push_back,60zj2js0,159.0,1.0,1.0,0.6169811320754717,0.6177215189873417,1.0,actor=cka-critic=persistent
real1,cka,persistent,97,4,sawyer_stick_pull,9cy6fpl4,159.0,1.0,0.6,0.5132075471698113,0.5145569620253164,0.6,actor=cka-critic=persistent
real1,cka,persistent,97,5,sawyer_handle_press_side,5uev40yv,159.0,0.2,0.0,0.010062893081761008,0.009810126582278481,0.0,actor=cka-critic=persistent
real1,cka,persistent,97,6,sawyer_push,cmoqffn6,159.0,1.0,0.2,0.36352201257861644,0.3651898734177215,0.2,actor=cka-critic=persistent
real1,cka,persistent,97,7,sawyer_shelf_place,rvku7qnq,159.0,0.9,0.5,0.15534591194968553,0.15474683544303797,0.5555555555555556,actor=cka-critic=persistent
real1,cka,persistent,97,8,sawyer_window_close,7iy8vhe9,159.0,0.3,0.0,0.03459119496855346,0.03449367088607595,0.0,actor=cka-critic=persistent
real1,cka,persistent,97,9,sawyer_peg_unplug_side,aw9seqgg,159.0,0.7,0.2,0.22327044025157233,0.22373417721518987,0.28571428571428575,actor=cka-critic=persistent
real1,cka,persistent,98,0,sawyer_hammer,76qmbz5o,159.0,1.0,1.0,0.8943396226415096,0.8936708860759494,1.0,actor=cka-critic=persistent
real1,cka,persistent,98,1,sawyer_push_wall,aty65j63,159.0,1.0,0.4,0.6163522012578616,0.6189873417721519,0.4,actor=cka-critic=persistent
real1,cka,persistent,98,2,sawyer_faucet_close,04d6ynxm,159.0,0.8,0.2,0.37232704402515726,0.37151898734177213,0.25,actor=cka-critic=persistent
real1,cka,persistent,98,3,sawyer_push_back,ohxz0wq8,159.0,1.0,0.8,0.5283018867924528,0.529113924050633,0.8,actor=cka-critic=persistent
real1,cka,persistent,98,4,sawyer_stick_pull,314rh7o8,159.0,1.0,0.3,0.511320754716981,0.5136075949367088,0.3,actor=cka-critic=persistent
real1,cka,persistent,98,5,sawyer_handle_press_side,pxznypnt,159.0,0.2,0.0,0.013207547169811321,0.013291139240506329,0.0,actor=cka-critic=persistent
real1,cka,persistent,98,6,sawyer_push,6tnrcgfo,159.0,1.0,0.3,0.4314465408805031,0.4332278481012658,0.3,actor=cka-critic=persistent
real1,cka,persistent,98,7,sawyer_shelf_place,0ycb63ud,159.0,1.0,0.8,0.4823899371069182,0.4829113924050633,0.8,actor=cka-critic=persistent
real1,cka,persistent,98,8,sawyer_window_close,clle5cic,159.0,0.5,0.0,0.0880503144654088,0.08860759493670886,0.0,actor=cka-critic=persistent
real1,cka,persistent,98,9,sawyer_peg_unplug_side,gs13u2nw,159.0,0.8,0.6,0.20691823899371073,0.20632911392405062,0.7499999999999999,actor=cka-critic=persistent
real1,cka,persistent,99,0,sawyer_hammer,e585rnyl,159.0,1.0,1.0,0.8880503144654087,0.8889240506329114,1.0,actor=cka-critic=persistent
real1,cka,persistent,99,1,sawyer_push_wall,g8ksci9x,159.0,1.0,0.7,0.4559748427672956,0.45664556962025316,0.7,actor=cka-critic=persistent
real1,cka,persistent,99,2,sawyer_faucet_close,08z5l2bu,159.0,0.9,0.4,0.3842767295597484,0.38544303797468354,0.4444444444444445,actor=cka-critic=persistent
real1,cka,persistent,99,3,sawyer_push_back,7r8m2k8y,159.0,1.0,1.0,0.6628930817610064,0.6639240506329114,1.0,actor=cka-critic=persistent
real1,cka,persistent,99,4,sawyer_stick_pull,ajxan066,159.0,1.0,0.5,0.28993710691823904,0.28955696202531644,0.5,actor=cka-critic=persistent
real1,cka,persistent,99,5,sawyer_handle_press_side,3rwtwl7r,159.0,0.1,0.0,0.013836477987421384,0.013924050632911392,0.0,actor=cka-critic=persistent
real1,cka,persistent,99,6,sawyer_push,c4aqf1kc,159.0,1.0,0.7,0.37610062893081764,0.37626582278481013,0.7,actor=cka-critic=persistent
real1,cka,persistent,99,7,sawyer_shelf_place,j69dm5vj,159.0,0.3,0.0,0.011320754716981133,0.01139240506329114,0.0,actor=cka-critic=persistent
real1,cka,persistent,99,8,sawyer_window_close,379fjagi,159.0,0.4,0.0,0.04654088050314465,0.04683544303797468,0.0,actor=cka-critic=persistent
real1,cka,persistent,99,9,sawyer_peg_unplug_side,hwzhsyhu,159.0,0.8,0.6,0.2610062893081761,0.2607594936708861,0.7499999999999999,actor=cka-critic=persistent
real1,cka,persistent,100,0,sawyer_hammer,kro2s93j,159.0,1.0,1.0,0.8446540880503145,0.8436708860759494,1.0,actor=cka-critic=persistent
real1,cka,persistent,101,0,sawyer_hammer,i4js3xk3,159.0,1.0,1.0,0.8452830188679246,0.8468354430379746,1.0,actor=cka-critic=persistent
real1,cka,persistent,101,1,sawyer_push_wall,2n9bnvo4,159.0,1.0,0.6,0.48930817610062893,0.49050632911392406,0.6,actor=cka-critic=persistent
real1,cka,persistent,101,2,sawyer_faucet_close,t5k2bdaj,159.0,1.0,0.3,0.29685534591194973,0.294620253164557,0.3,actor=cka-critic=persistent
real1,cka,persistent,101,3,sawyer_push_back,atriwgdc,159.0,1.0,0.9,0.6729559748427673,0.674367088607595,0.9,actor=cka-critic=persistent
real1,cka,persistent,101,4,sawyer_stick_pull,2zaks0dd,159.0,1.0,0.7,0.46540880503144655,0.4661392405063291,0.7,actor=cka-critic=persistent
real1,cka,persistent,101,5,sawyer_handle_press_side,0835xga4,159.0,0.3,0.0,0.013836477987421384,0.013924050632911392,0.0,actor=cka-critic=persistent
real1,cka,persistent,101,6,sawyer_push,euz93lf3,159.0,1.0,0.1,0.4333333333333333,0.43575949367088607,0.1,actor=cka-critic=persistent
real1,cka,persistent,101,7,sawyer_shelf_place,7gvtt784,159.0,0.9,0.3,0.30566037735849055,0.3066455696202532,0.3333333333333333,actor=cka-critic=persistent
real1,cka,persistent,101,8,sawyer_window_close,nz8tptnq,159.0,0.3,0.2,0.04025157232704403,0.039873417721518985,0.6666666666666667,actor=cka-critic=persistent
real1,cka,persistent,101,9,sawyer_peg_unplug_side,4d31w2qa,159.0,0.6,0.2,0.13962264150943393,0.13955696202531645,0.33333333333333337,actor=cka-critic=persistent
real1,cka,reset,97,0,sawyer_hammer,52rol8mn,159.0,1.0,0.9,0.8540880503144654,0.854746835443038,0.9,actor=cka-critic=reset
real1,cka,reset,97,1,sawyer_push_wall,byrf9h4v,159.0,1.0,0.9,0.5509433962264151,0.5515822784810127,0.9,actor=cka-critic=reset
real1,cka,reset,97,2,sawyer_faucet_close,ao6p0vn8,159.0,0.9,0.6,0.44213836477987417,0.44113924050632913,0.6666666666666666,actor=cka-critic=reset
real1,cka,reset,97,3,sawyer_push_back,92dvuzh5,159.0,1.0,0.8,0.708805031446541,0.7107594936708861,0.8,actor=cka-critic=reset
real1,cka,reset,97,4,sawyer_stick_pull,45n3tfi4,159.0,1.0,0.5,0.4729559748427673,0.4743670886075949,0.5,actor=cka-critic=reset
real1,cka,reset,97,5,sawyer_handle_press_side,4q98rot5,159.0,0.3,0.0,0.025157232704402517,0.02531645569620253,0.0,actor=cka-critic=reset
real1,cka,reset,97,6,sawyer_push,fb02i6gg,159.0,1.0,0.3,0.369811320754717,0.3712025316455696,0.3,actor=cka-critic=reset
real1,cka,reset,97,7,sawyer_shelf_place,houotiap,159.0,1.0,0.5,0.35031446540880506,0.3509493670886076,0.5,actor=cka-critic=reset
real1,cka,reset,97,8,sawyer_window_close,5kpr14el,159.0,0.4,0.0,0.06289308176100629,0.0620253164556962,0.0,actor=cka-critic=reset
real1,cka,reset,97,9,sawyer_peg_unplug_side,3zyja17x,159.0,0.7,0.3,0.24591194968553456,0.24620253164556963,0.4285714285714286,actor=cka-critic=reset
real1,cka,reset,98,0,sawyer_hammer,aqwfutyc,159.0,1.0,0.8,0.8515723270440252,0.8512658227848101,0.8,actor=cka-critic=reset
real1,cka,reset,98,1,sawyer_push_wall,400ecu7l,159.0,1.0,0.9,0.48679245283018874,0.4870253164556962,0.9,actor=cka-critic=reset
real1,cka,reset,98,2,sawyer_faucet_close,mhi5cw4p,159.0,0.9,0.6,0.40754716981132083,0.40632911392405063,0.6666666666666666,actor=cka-critic=reset
real1,cka,reset,98,3,sawyer_push_back,7poi0w0d,159.0,1.0,0.5,0.879874213836478,0.8838607594936709,0.5,actor=cka-critic=reset
real1,cka,reset,98,4,sawyer_stick_pull,80w2o93p,159.0,1.0,0.7,0.34465408805031444,0.34462025316455697,0.7,actor=cka-critic=reset
real1,cka,reset,98,5,sawyer_handle_press_side,5ze98ah8,159.0,0.3,0.0,0.018238993710691827,0.018037974683544303,0.0,actor=cka-critic=reset
real1,cka,reset,98,6,sawyer_push,t2u4pttd,159.0,1.0,0.5,0.45723270440251573,0.45664556962025316,0.5,actor=cka-critic=reset
real1,cka,reset,98,7,sawyer_shelf_place,64x7llt2,159.0,1.0,0.9,0.4345911949685534,0.43449367088607593,0.9,actor=cka-critic=reset
real1,cka,reset,98,8,sawyer_window_close,v8horlfd,159.0,0.4,0.0,0.0660377358490566,0.06518987341772152,0.0,actor=cka-critic=reset
real1,cka,reset,98,9,sawyer_peg_unplug_side,fsrrw3vj,159.0,0.9,0.3,0.36729559748427676,0.3677215189873418,0.3333333333333333,actor=cka-critic=reset
real1,cka,reset,99,0,sawyer_hammer,94gv42ei,159.0,1.0,0.9,0.8270440251572329,0.8268987341772152,0.9,actor=cka-critic=reset
real1,cka,reset,99,1,sawyer_push_wall,jec6tpm6,159.0,1.0,0.3,0.5509433962264151,0.5534810126582278,0.3,actor=cka-critic=reset
real1,cka,reset,99,2,sawyer_faucet_close,41krol87,159.0,0.9,0.4,0.4522012578616352,0.4518987341772152,0.4444444444444445,actor=cka-critic=reset
real1,cka,reset,99,3,sawyer_push_back,o82omtu0,159.0,1.0,1.0,0.8176100628930818,0.819620253164557,1.0,actor=cka-critic=reset
real1,cka,reset,99,4,sawyer_stick_pull,21rsntvu,159.0,0.9,0.4,0.45974842767295593,0.46139240506329116,0.4444444444444445,actor=cka-critic=reset
real1,cka,reset,99,5,sawyer_handle_press_side,7ksv0h8n,159.0,0.2,0.0,0.024528301886792454,0.024683544303797468,0.0,actor=cka-critic=reset
real1,cka,reset,99,6,sawyer_push,1e2aie4e,159.0,1.0,0.5,0.2345911949685535,0.23449367088607595,0.5,actor=cka-critic=reset
real1,cka,reset,99,7,sawyer_shelf_place,ggpyijwi,159.0,1.0,0.6,0.4811320754716981,0.48227848101265824,0.6,actor=cka-critic=reset
real1,cka,reset,99,8,sawyer_window_close,7sbhhj43,159.0,0.4,0.0,0.036477987421383654,0.03670886075949367,0.0,actor=cka-critic=reset
real1,cka,reset,99,9,sawyer_peg_unplug_side,gi6i9fkx,159.0,1.0,0.1,0.4220125786163523,0.4243670886075949,0.1,actor=cka-critic=reset
real1,cka,reset,100,0,sawyer_hammer,56aesjo1,159.0,1.0,1.0,0.8176100628930818,0.8164556962025317,1.0,actor=cka-critic=reset
real1,cka,reset,100,1,sawyer_push_wall,hta3zaw6,159.0,1.0,1.0,0.5358490566037735,0.5360759493670886,1.0,actor=cka-critic=reset
real1,cka,reset,100,2,sawyer_faucet_close,1gfbim94,159.0,1.0,0.6,0.3874213836477987,0.3870253164556962,0.6,actor=cka-critic=reset
